cenario, mind_load, mind_save, steps
./Cenarios/exp01/exp01-cenario-20x20-058.state, null, trainned_minds/exp01-cenario-20x20-058.state.trainned.mind, 117
./Cenarios/exp01/exp01-cenario-20x20-059.state, null, trainned_minds/exp01-cenario-20x20-059.state.trainned.mind, 178
./Cenarios/exp01/exp01-cenario-20x20-060.state, null, trainned_minds/exp01-cenario-20x20-060.state.trainned.mind, 170
./Cenarios/exp01/exp01-cenario-20x20-061.state, null, trainned_minds/exp01-cenario-20x20-061.state.trainned.mind, 245
./Cenarios/exp01/exp01-cenario-20x20-062.state, null, trainned_minds/exp01-cenario-20x20-062.state.trainned.mind, 197
./Cenarios/exp01/exp01-cenario-20x20-063.state, null, trainned_minds/exp01-cenario-20x20-063.state.trainned.mind, 191
./Cenarios/exp01/exp01-cenario-20x20-064.state, null, trainned_minds/exp01-cenario-20x20-064.state.trainned.mind, 226
./Cenarios/exp01/exp01-cenario-20x20-065.state, null, trainned_minds/exp01-cenario-20x20-065.state.trainned.mind, 259
./Cenarios/exp01/exp01-cenario-20x20-066.state, null, trainned_minds/exp01-cenario-20x20-066.state.trainned.mind, 228
./Cenarios/exp01/exp01-cenario-20x20-067.state, null, trainned_minds/exp01-cenario-20x20-067.state.trainned.mind, 145
./Cenarios/exp01/exp01-cenario-20x20-068.state, null, trainned_minds/exp01-cenario-20x20-068.state.trainned.mind, 253
./Cenarios/exp01/exp01-cenario-20x20-069.state, null, trainned_minds/exp01-cenario-20x20-069.state.trainned.mind, 124
./Cenarios/exp01/exp01-cenario-20x20-070.state, null, trainned_minds/exp01-cenario-20x20-070.state.trainned.mind, 206
./Cenarios/exp01/exp01-cenario-20x20-071.state, null, trainned_minds/exp01-cenario-20x20-071.state.trainned.mind, 174
./Cenarios/exp01/exp01-cenario-20x20-072.state, null, trainned_minds/exp01-cenario-20x20-072.state.trainned.mind, 75
./Cenarios/exp01/exp01-cenario-20x20-073.state, null, trainned_minds/exp01-cenario-20x20-073.state.trainned.mind, 110
./Cenarios/exp01/exp01-cenario-20x20-074.state, null, trainned_minds/exp01-cenario-20x20-074.state.trainned.mind, 286
./Cenarios/exp01/exp01-cenario-20x20-075.state, null, trainned_minds/exp01-cenario-20x20-075.state.trainned.mind, 138
./Cenarios/exp01/exp01-cenario-20x20-076.state, null, trainned_minds/exp01-cenario-20x20-076.state.trainned.mind, 301
./Cenarios/exp01/exp01-cenario-20x20-077.state, null, trainned_minds/exp01-cenario-20x20-077.state.trainned.mind, 204
./Cenarios/exp01/exp01-cenario-20x20-078.state, null, trainned_minds/exp01-cenario-20x20-078.state.trainned.mind, 261
./Cenarios/exp01/exp01-cenario-20x20-079.state, null, trainned_minds/exp01-cenario-20x20-079.state.trainned.mind, 359
./Cenarios/exp01/exp01-cenario-20x20-080.state, null, trainned_minds/exp01-cenario-20x20-080.state.trainned.mind, 212
./Cenarios/exp01/exp01-cenario-20x20-081.state, null, trainned_minds/exp01-cenario-20x20-081.state.trainned.mind, 199
./Cenarios/exp01/exp01-cenario-20x20-082.state, null, trainned_minds/exp01-cenario-20x20-082.state.trainned.mind, 228
./Cenarios/exp01/exp01-cenario-20x20-083.state, null, trainned_minds/exp01-cenario-20x20-083.state.trainned.mind, 303
./Cenarios/exp01/exp01-cenario-20x20-084.state, null, trainned_minds/exp01-cenario-20x20-084.state.trainned.mind, 206
./Cenarios/exp01/exp01-cenario-20x20-085.state, null, trainned_minds/exp01-cenario-20x20-085.state.trainned.mind, 276
./Cenarios/exp01/exp01-cenario-20x20-086.state, null, trainned_minds/exp01-cenario-20x20-086.state.trainned.mind, 297
./Cenarios/exp01/exp01-cenario-20x20-087.state, null, trainned_minds/exp01-cenario-20x20-087.state.trainned.mind, 89
./Cenarios/exp01/exp01-cenario-20x20-088.state, null, trainned_minds/exp01-cenario-20x20-088.state.trainned.mind, 257
./Cenarios/exp01/exp01-cenario-20x20-089.state, null, trainned_minds/exp01-cenario-20x20-089.state.trainned.mind, 116
./Cenarios/exp01/exp01-cenario-20x20-090.state, null, trainned_minds/exp01-cenario-20x20-090.state.trainned.mind, 285
./Cenarios/exp01/exp01-cenario-20x20-091.state, null, trainned_minds/exp01-cenario-20x20-091.state.trainned.mind, 224
./Cenarios/exp01/exp01-cenario-20x20-092.state, null, trainned_minds/exp01-cenario-20x20-092.state.trainned.mind, 156
./Cenarios/exp01/exp01-cenario-20x20-093.state, null, trainned_minds/exp01-cenario-20x20-093.state.trainned.mind, 152
./Cenarios/exp01/exp01-cenario-20x20-094.state, null, trainned_minds/exp01-cenario-20x20-094.state.trainned.mind, 238
./Cenarios/exp01/exp01-cenario-20x20-095.state, null, trainned_minds/exp01-cenario-20x20-095.state.trainned.mind, 132
./Cenarios/exp01/exp01-cenario-20x20-096.state, null, trainned_minds/exp01-cenario-20x20-096.state.trainned.mind, 158
./Cenarios/exp01/exp01-cenario-20x20-097.state, null, trainned_minds/exp01-cenario-20x20-097.state.trainned.mind, 90
./Cenarios/exp01/exp01-cenario-20x20-098.state, null, trainned_minds/exp01-cenario-20x20-098.state.trainned.mind, 174
./Cenarios/exp01/exp01-cenario-20x20-099.state, null, trainned_minds/exp01-cenario-20x20-099.state.trainned.mind, 90
./Cenarios/exp01/exp01-cenario-20x20-100.state, null, trainned_minds/exp01-cenario-20x20-100.state.trainned.mind, 156
./Cenarios/exp01/exp01-cenario-50x50-001.state, null, trainned_minds/exp01-cenario-50x50-001.state.trainned.mind, 233
./Cenarios/exp01/exp01-cenario-50x50-002.state, null, trainned_minds/exp01-cenario-50x50-002.state.trainned.mind, 394
./Cenarios/exp01/exp01-cenario-50x50-003.state, null, trainned_minds/exp01-cenario-50x50-003.state.trainned.mind, 238
./Cenarios/exp01/exp01-cenario-50x50-004.state, null, trainned_minds/exp01-cenario-50x50-004.state.trainned.mind, 330
./Cenarios/exp01/exp01-cenario-50x50-005.state, null, trainned_minds/exp01-cenario-50x50-005.state.trainned.mind, 517
./Cenarios/exp01/exp01-cenario-50x50-006.state, null, trainned_minds/exp01-cenario-50x50-006.state.trainned.mind, 269
./Cenarios/exp01/exp01-cenario-50x50-007.state, null, trainned_minds/exp01-cenario-50x50-007.state.trainned.mind, 357
./Cenarios/exp01/exp01-cenario-50x50-008.state, null, trainned_minds/exp01-cenario-50x50-008.state.trainned.mind, 395
./Cenarios/exp01/exp01-cenario-50x50-009.state, null, trainned_minds/exp01-cenario-50x50-009.state.trainned.mind, 266
./Cenarios/exp01/exp01-cenario-50x50-010.state, null, trainned_minds/exp01-cenario-50x50-010.state.trainned.mind, 449
./Cenarios/exp01/exp01-cenario-50x50-011.state, null, trainned_minds/exp01-cenario-50x50-011.state.trainned.mind, 517
./Cenarios/exp01/exp01-cenario-50x50-012.state, null, trainned_minds/exp01-cenario-50x50-012.state.trainned.mind, 439
./Cenarios/exp01/exp01-cenario-50x50-013.state, null, trainned_minds/exp01-cenario-50x50-013.state.trainned.mind, 372
./Cenarios/exp01/exp01-cenario-50x50-014.state, null, trainned_minds/exp01-cenario-50x50-014.state.trainned.mind, 320
./Cenarios/exp01/exp01-cenario-50x50-015.state, null, trainned_minds/exp01-cenario-50x50-015.state.trainned.mind, 331
./Cenarios/exp01/exp01-cenario-50x50-016.state, null, trainned_minds/exp01-cenario-50x50-016.state.trainned.mind, 220
./Cenarios/exp01/exp01-cenario-50x50-017.state, null, trainned_minds/exp01-cenario-50x50-017.state.trainned.mind, 530
./Cenarios/exp01/exp01-cenario-50x50-018.state, null, trainned_minds/exp01-cenario-50x50-018.state.trainned.mind, 412
./Cenarios/exp01/exp01-cenario-50x50-019.state, null, trainned_minds/exp01-cenario-50x50-019.state.trainned.mind, 182
./Cenarios/exp01/exp01-cenario-50x50-020.state, null, trainned_minds/exp01-cenario-50x50-020.state.trainned.mind, 388
./Cenarios/exp01/exp01-cenario-50x50-021.state, null, trainned_minds/exp01-cenario-50x50-021.state.trainned.mind, 523
./Cenarios/exp01/exp01-cenario-50x50-022.state, null, trainned_minds/exp01-cenario-50x50-022.state.trainned.mind, 498
./Cenarios/exp01/exp01-cenario-50x50-023.state, null, trainned_minds/exp01-cenario-50x50-023.state.trainned.mind, 402
./Cenarios/exp01/exp01-cenario-50x50-024.state, null, trainned_minds/exp01-cenario-50x50-024.state.trainned.mind, 268
./Cenarios/exp01/exp01-cenario-50x50-025.state, null, trainned_minds/exp01-cenario-50x50-025.state.trainned.mind, 396
./Cenarios/exp01/exp01-cenario-50x50-026.state, null, trainned_minds/exp01-cenario-50x50-026.state.trainned.mind, 249
./Cenarios/exp01/exp01-cenario-50x50-027.state, null, trainned_minds/exp01-cenario-50x50-027.state.trainned.mind, 175
./Cenarios/exp01/exp01-cenario-50x50-028.state, null, trainned_minds/exp01-cenario-50x50-028.state.trainned.mind, 379
./Cenarios/exp01/exp01-cenario-50x50-029.state, null, trainned_minds/exp01-cenario-50x50-029.state.trainned.mind, 295
./Cenarios/exp01/exp01-cenario-50x50-030.state, null, trainned_minds/exp01-cenario-50x50-030.state.trainned.mind, 422
./Cenarios/exp01/exp01-cenario-50x50-031.state, null, trainned_minds/exp01-cenario-50x50-031.state.trainned.mind, 345
./Cenarios/exp01/exp01-cenario-50x50-032.state, null, trainned_minds/exp01-cenario-50x50-032.state.trainned.mind, 401
./Cenarios/exp01/exp01-cenario-50x50-033.state, null, trainned_minds/exp01-cenario-50x50-033.state.trainned.mind, 203
./Cenarios/exp01/exp01-cenario-50x50-034.state, null, trainned_minds/exp01-cenario-50x50-034.state.trainned.mind, 295
./Cenarios/exp01/exp01-cenario-50x50-035.state, null, trainned_minds/exp01-cenario-50x50-035.state.trainned.mind, 248
./Cenarios/exp01/exp01-cenario-50x50-036.state, null, trainned_minds/exp01-cenario-50x50-036.state.trainned.mind, 522
./Cenarios/exp01/exp01-cenario-50x50-037.state, null, trainned_minds/exp01-cenario-50x50-037.state.trainned.mind, 165
./Cenarios/exp01/exp01-cenario-50x50-038.state, null, trainned_minds/exp01-cenario-50x50-038.state.trainned.mind, 188
./Cenarios/exp01/exp01-cenario-50x50-039.state, null, trainned_minds/exp01-cenario-50x50-039.state.trainned.mind, 534
./Cenarios/exp01/exp01-cenario-50x50-040.state, null, trainned_minds/exp01-cenario-50x50-040.state.trainned.mind, 307
./Cenarios/exp01/exp01-cenario-50x50-041.state, null, trainned_minds/exp01-cenario-50x50-041.state.trainned.mind, 375
./Cenarios/exp01/exp01-cenario-50x50-042.state, null, trainned_minds/exp01-cenario-50x50-042.state.trainned.mind, 274
./Cenarios/exp01/exp01-cenario-50x50-043.state, null, trainned_minds/exp01-cenario-50x50-043.state.trainned.mind, 306
./Cenarios/exp01/exp01-cenario-50x50-044.state, null, trainned_minds/exp01-cenario-50x50-044.state.trainned.mind, 215
./Cenarios/exp01/exp01-cenario-50x50-045.state, null, trainned_minds/exp01-cenario-50x50-045.state.trainned.mind, 230
./Cenarios/exp01/exp01-cenario-50x50-046.state, null, trainned_minds/exp01-cenario-50x50-046.state.trainned.mind, 399
./Cenarios/exp01/exp01-cenario-50x50-047.state, null, trainned_minds/exp01-cenario-50x50-047.state.trainned.mind, 313
./Cenarios/exp01/exp01-cenario-50x50-048.state, null, trainned_minds/exp01-cenario-50x50-048.state.trainned.mind, 369
./Cenarios/exp01/exp01-cenario-50x50-049.state, null, trainned_minds/exp01-cenario-50x50-049.state.trainned.mind, 249
./Cenarios/exp01/exp01-cenario-50x50-050.state, null, trainned_minds/exp01-cenario-50x50-050.state.trainned.mind, 458
./Cenarios/exp01/exp01-cenario-50x50-051.state, null, trainned_minds/exp01-cenario-50x50-051.state.trainned.mind, 275
./Cenarios/exp01/exp01-cenario-50x50-052.state, null, trainned_minds/exp01-cenario-50x50-052.state.trainned.mind, 342
./Cenarios/exp01/exp01-cenario-50x50-053.state, null, trainned_minds/exp01-cenario-50x50-053.state.trainned.mind, 253
./Cenarios/exp01/exp01-cenario-50x50-054.state, null, trainned_minds/exp01-cenario-50x50-054.state.trainned.mind, 272
./Cenarios/exp01/exp01-cenario-50x50-055.state, null, trainned_minds/exp01-cenario-50x50-055.state.trainned.mind, 466
./Cenarios/exp01/exp01-cenario-50x50-056.state, null, trainned_minds/exp01-cenario-50x50-056.state.trainned.mind, 313
./Cenarios/exp01/exp01-cenario-50x50-057.state, null, trainned_minds/exp01-cenario-50x50-057.state.trainned.mind, 409
./Cenarios/exp01/exp01-cenario-50x50-058.state, null, trainned_minds/exp01-cenario-50x50-058.state.trainned.mind, 379
./Cenarios/exp01/exp01-cenario-50x50-059.state, null, trainned_minds/exp01-cenario-50x50-059.state.trainned.mind, 276
./Cenarios/exp01/exp01-cenario-50x50-060.state, null, trainned_minds/exp01-cenario-50x50-060.state.trainned.mind, 230
./Cenarios/exp01/exp01-cenario-50x50-061.state, null, trainned_minds/exp01-cenario-50x50-061.state.trainned.mind, 191
./Cenarios/exp01/exp01-cenario-50x50-062.state, null, trainned_minds/exp01-cenario-50x50-062.state.trainned.mind, 369
./Cenarios/exp01/exp01-cenario-50x50-063.state, null, trainned_minds/exp01-cenario-50x50-063.state.trainned.mind, 417
./Cenarios/exp01/exp01-cenario-50x50-064.state, null, trainned_minds/exp01-cenario-50x50-064.state.trainned.mind, 257
./Cenarios/exp01/exp01-cenario-50x50-065.state, null, trainned_minds/exp01-cenario-50x50-065.state.trainned.mind, 269
./Cenarios/exp01/exp01-cenario-50x50-066.state, null, trainned_minds/exp01-cenario-50x50-066.state.trainned.mind, 234
./Cenarios/exp01/exp01-cenario-50x50-067.state, null, trainned_minds/exp01-cenario-50x50-067.state.trainned.mind, 321
./Cenarios/exp01/exp01-cenario-50x50-068.state, null, trainned_minds/exp01-cenario-50x50-068.state.trainned.mind, 423
./Cenarios/exp01/exp01-cenario-50x50-069.state, null, trainned_minds/exp01-cenario-50x50-069.state.trainned.mind, 396
./Cenarios/exp01/exp01-cenario-50x50-070.state, null, trainned_minds/exp01-cenario-50x50-070.state.trainned.mind, 113
./Cenarios/exp01/exp01-cenario-50x50-071.state, null, trainned_minds/exp01-cenario-50x50-071.state.trainned.mind, 163
./Cenarios/exp01/exp01-cenario-50x50-072.state, null, trainned_minds/exp01-cenario-50x50-072.state.trainned.mind, 425
./Cenarios/exp01/exp01-cenario-50x50-073.state, null, trainned_minds/exp01-cenario-50x50-073.state.trainned.mind, 319
./Cenarios/exp01/exp01-cenario-50x50-074.state, null, trainned_minds/exp01-cenario-50x50-074.state.trainned.mind, 233
./Cenarios/exp01/exp01-cenario-50x50-075.state, null, trainned_minds/exp01-cenario-50x50-075.state.trainned.mind, 310
./Cenarios/exp01/exp01-cenario-50x50-076.state, null, trainned_minds/exp01-cenario-50x50-076.state.trainned.mind, 409
./Cenarios/exp01/exp01-cenario-50x50-077.state, null, trainned_minds/exp01-cenario-50x50-077.state.trainned.mind, 269
./Cenarios/exp01/exp01-cenario-50x50-078.state, null, trainned_minds/exp01-cenario-50x50-078.state.trainned.mind, 178
./Cenarios/exp01/exp01-cenario-50x50-079.state, null, trainned_minds/exp01-cenario-50x50-079.state.trainned.mind, 291
./Cenarios/exp01/exp01-cenario-50x50-080.state, null, trainned_minds/exp01-cenario-50x50-080.state.trainned.mind, 322
./Cenarios/exp01/exp01-cenario-50x50-081.state, null, trainned_minds/exp01-cenario-50x50-081.state.trainned.mind, 343
./Cenarios/exp01/exp01-cenario-50x50-082.state, null, trainned_minds/exp01-cenario-50x50-082.state.trainned.mind, 373
./Cenarios/exp01/exp01-cenario-50x50-083.state, null, trainned_minds/exp01-cenario-50x50-083.state.trainned.mind, 181
./Cenarios/exp01/exp01-cenario-50x50-084.state, null, trainned_minds/exp01-cenario-50x50-084.state.trainned.mind, 239
./Cenarios/exp01/exp01-cenario-50x50-085.state, null, trainned_minds/exp01-cenario-50x50-085.state.trainned.mind, 200
./Cenarios/exp01/exp01-cenario-50x50-086.state, null, trainned_minds/exp01-cenario-50x50-086.state.trainned.mind, 280
./Cenarios/exp01/exp01-cenario-50x50-087.state, null, trainned_minds/exp01-cenario-50x50-087.state.trainned.mind, 463
./Cenarios/exp01/exp01-cenario-50x50-088.state, null, trainned_minds/exp01-cenario-50x50-088.state.trainned.mind, 332
./Cenarios/exp01/exp01-cenario-50x50-089.state, null, trainned_minds/exp01-cenario-50x50-089.state.trainned.mind, 446
./Cenarios/exp01/exp01-cenario-50x50-090.state, null, trainned_minds/exp01-cenario-50x50-090.state.trainned.mind, 371
./Cenarios/exp01/exp01-cenario-50x50-091.state, null, trainned_minds/exp01-cenario-50x50-091.state.trainned.mind, 354
./Cenarios/exp01/exp01-cenario-50x50-092.state, null, trainned_minds/exp01-cenario-50x50-092.state.trainned.mind, 320
./Cenarios/exp01/exp01-cenario-50x50-093.state, null, trainned_minds/exp01-cenario-50x50-093.state.trainned.mind, 314
./Cenarios/exp01/exp01-cenario-50x50-094.state, null, trainned_minds/exp01-cenario-50x50-094.state.trainned.mind, 86
./Cenarios/exp01/exp01-cenario-50x50-095.state, null, trainned_minds/exp01-cenario-50x50-095.state.trainned.mind, 205
./Cenarios/exp01/exp01-cenario-50x50-096.state, null, trainned_minds/exp01-cenario-50x50-096.state.trainned.mind, 206
./Cenarios/exp01/exp01-cenario-50x50-097.state, null, trainned_minds/exp01-cenario-50x50-097.state.trainned.mind, 522
./Cenarios/exp01/exp01-cenario-50x50-098.state, null, trainned_minds/exp01-cenario-50x50-098.state.trainned.mind, 305
./Cenarios/exp01/exp01-cenario-50x50-099.state, null, trainned_minds/exp01-cenario-50x50-099.state.trainned.mind, 205
./Cenarios/exp01/exp01-cenario-50x50-100.state, null, trainned_minds/exp01-cenario-50x50-100.state.trainned.mind, 522
./Cenarios/exp01/exp01-cenario-100x100-001.state, null, trainned_minds/exp01-cenario-100x100-001.state.trainned.mind, 276
./Cenarios/exp01/exp01-cenario-100x100-002.state, null, trainned_minds/exp01-cenario-100x100-002.state.trainned.mind, 372
./Cenarios/exp01/exp01-cenario-100x100-003.state, null, trainned_minds/exp01-cenario-100x100-003.state.trainned.mind, 802
./Cenarios/exp01/exp01-cenario-100x100-004.state, null, trainned_minds/exp01-cenario-100x100-004.state.trainned.mind, 519
./Cenarios/exp01/exp01-cenario-100x100-005.state, null, trainned_minds/exp01-cenario-100x100-005.state.trainned.mind, 357
./Cenarios/exp01/exp01-cenario-100x100-006.state, null, trainned_minds/exp01-cenario-100x100-006.state.trainned.mind, 609
./Cenarios/exp01/exp01-cenario-100x100-007.state, null, trainned_minds/exp01-cenario-100x100-007.state.trainned.mind, 606
./Cenarios/exp01/exp01-cenario-100x100-008.state, null, trainned_minds/exp01-cenario-100x100-008.state.trainned.mind, 319
./Cenarios/exp01/exp01-cenario-100x100-009.state, null, trainned_minds/exp01-cenario-100x100-009.state.trainned.mind, 922
./Cenarios/exp01/exp01-cenario-100x100-010.state, null, trainned_minds/exp01-cenario-100x100-010.state.trainned.mind, 558
./Cenarios/exp01/exp01-cenario-100x100-011.state, null, trainned_minds/exp01-cenario-100x100-011.state.trainned.mind, 751
./Cenarios/exp01/exp01-cenario-100x100-012.state, null, trainned_minds/exp01-cenario-100x100-012.state.trainned.mind, 852
./Cenarios/exp01/exp01-cenario-100x100-013.state, null, trainned_minds/exp01-cenario-100x100-013.state.trainned.mind, 869
./Cenarios/exp01/exp01-cenario-100x100-014.state, null, trainned_minds/exp01-cenario-100x100-014.state.trainned.mind, 598
./Cenarios/exp01/exp01-cenario-100x100-015.state, null, trainned_minds/exp01-cenario-100x100-015.state.trainned.mind, 535
